transaction_id,account_number,amount,transaction_type,transaction_date
480,1015,6157.72,Deposit,2024-06-28T04:48:17
481,1314,354.41,Deposit,2022-09-29T09:44:04
482,1100,-1050.21,Withdrawal,2023-02-08T18:23:12
483,1393,4989.62,Deposit,2024-02-25T08:22:44
484,1382,9234.01,Deposit,2023-01-28T12:24:28
485,1146,9665.52,Deposit,2021-11-24T13:18:08
486,1247,9673.49,Deposit,2024-11-23T18:51:28
487,1482,-544.9,Withdrawal,2024-11-16T08:57:20
488,1164,6320.35,Transfer,2024-10-23T06:57:49
489,1424,4558.75,Deposit,2023-10-30T07:42:14
490,1285,8051.19,Deposit,2025-04-02T11:48:16
491,1088,-42.13,Withdrawal,2025-04-05T14:19:25
492,1051,5874.86,Transfer,2024-10-16T01:50:33
493,1213,5164.33,Deposit,2021-11-06T01:14:15
494,1278,6271.52,Deposit,2025-03-19T15:31:11
495,1492,-2490.48,Withdrawal,2024-08-25T06:26:43
496,1280,8751.57,Deposit,2024-04-03T18:50:09
497,1408,-14170.78,Withdrawal,2024-10-24T03:47:04
498,1219,2997.92,Deposit,2024-08-23T13:42:11
499,1230,2658.89,Deposit,2024-11-02T19:40:00
500,1179,6668.2,Deposit,2023-08-21T15:00:59
501,1459,-11478.05,Withdrawal,2024-12-06T06:13:52
502,1120,4454.03,Transfer,2023-03-11T10:15:12
503,1101,-8573.35,Withdrawal,2025-02-26T06:21:47
504,1281,4508.98,Transfer,2025-04-25T12:25:12
505,1478,-2552.11,Withdrawal,2025-03-29T07:48:46
506,1360,2295.97,Deposit,2024-11-12T08:03:17
507,1040,-23569.11,Withdrawal,2023-10-16T06:16:48
508,1023,3084.7,Deposit,2023-05-31T01:28:49
509,1457,6415.03,Deposit,2023-10-04T11:10:42
510,1415,-4906.36,Withdrawal,2025-01-16T01:16:50
511,1170,-862.08,Withdrawal,2023-12-19T12:04:07
512,1217,6995.42,Transfer,2024-08-16T18:31:51
513,1138,481.28,Transfer,2020-12-04T16:00:31
514,1410,8080.91,Deposit,2024-12-15T13:43:43
515,1465,-3485.88,Withdrawal,2025-01-21T11:55:41
516,1039,8138.09,Deposit,2025-02-24T03:09:38
517,1312,-399.83,Withdrawal,2025-03-26T09:20:08
518,1189,-126.64,Withdrawal,2024-11-30T16:13:27
519,1077,9799.89,Transfer,2024-08-01T18:30:13
520,1120,-24559.14,Withdrawal,2023-12-13T21:41:51
521,1365,-7932.24,Withdrawal,2025-05-02T07:19:29
522,1327,-7826.81,Withdrawal,2024-06-14T14:37:54
523,1398,-14045.42,Withdrawal,2024-03-30T15:48:14
524,1252,3271.29,Transfer,2025-01-27T15:09:59
525,1141,4586.38,Transfer,2025-01-22T04:23:45
526,1038,5134.3,Deposit,2023-01-24T05:25:06
527,1054,9894.31,Deposit,2024-12-27T20:17:34
528,1046,7583.61,Transfer,2023-02-22T19:13:04
529,1473,1911.58,Transfer,2022-07-06T11:49:47
530,1232,4801.62,Deposit,2025-04-27T11:49:19
531,1013,4553.7,Transfer,2024-05-03T17:14:03
532,1030,7591.19,Deposit,2025-04-14T02:24:28
533,1023,9481.94,Transfer,2024-08-24T00:40:26
534,1431,-17284.39,Withdrawal,2020-07-31T02:58:43
535,1136,-2011.32,Withdrawal,2025-05-08T04:59:44
536,1297,-6356.19,Withdrawal,2024-06-11T05:22:51
537,1246,9915.26,Transfer,2024-10-04T02:30:17
538,1414,3312.06,Transfer,2023-09-17T21:11:19
539,1349,-11903.38,Withdrawal,2025-02-11T13:56:53
540,1067,3474.06,Deposit,2023-05-01T01:02:38
541,1246,-590.1,Withdrawal,2025-04-14T16:40:36
542,1488,7767.68,Deposit,2025-02-03T23:29:01
543,1161,-13227.2,Withdrawal,2025-02-19T16:17:12
544,1353,6891.65,Deposit,2022-04-07T17:20:23
545,1473,4117.99,Deposit,2022-09-20T13:22:37
546,1240,4479.72,Deposit,2022-12-27T19:14:15
547,1417,7401.59,Transfer,2022-08-06T03:38:04
548,1120,-8807.78,Withdrawal,2023-06-15T00:59:56
549,1371,-9675.1,Withdrawal,2022-12-06T01:33:37
550,1404,260.77,Transfer,2023-06-08T15:52:25
551,1362,1982.18,Transfer,2025-02-11T18:09:04
552,1251,-8469.79,Withdrawal,2025-04-13T09:16:25
553,1114,-7734.71,Withdrawal,2024-04-19T17:27:16
554,1070,-7469.59,Withdrawal,2024-11-08T08:05:22
555,1045,-5342.05,Withdrawal,2025-04-01T14:21:45
556,1098,1267.48,Transfer,2024-09-04T10:51:31
557,1180,9854.42,Deposit,2025-03-13T17:48:20
558,1014,3573.03,Deposit,2024-02-04T09:22:17
559,1303,-11389.06,Withdrawal,2023-12-23T01:03:06
560,1113,440.64,Deposit,2024-03-11T18:27:46
561,1334,-2840.7,Withdrawal,2023-09-16T12:12:58
562,1437,-17155.88,Withdrawal,2024-09-13T12:10:05
563,1461,5754.06,Deposit,2024-05-15T02:00:10
564,1480,-11519.63,Withdrawal,2024-05-24T07:21:09
565,1008,8460.36,Deposit,2022-11-26T02:14:39
566,1087,4593.93,Deposit,2024-06-24T08:20:52
567,1467,5703.47,Deposit,2023-12-26T18:52:27
568,1215,-2748.13,Withdrawal,2022-08-08T06:35:25
569,1375,-64.07,Withdrawal,2025-04-09T08:28:17
570,1304,2243.45,Transfer,2024-04-07T03:01:53
571,1108,483.68,Transfer,2024-09-01T06:42:55
572,1024,-11868.14,Withdrawal,2024-07-14T01:07:07
573,1145,647.97,Deposit,2025-03-28T21:08:33
574,1241,8107.57,Transfer,2023-12-26T12:49:05
575,1060,-15573.53,Withdrawal,2023-05-17T22:39:00
576,1359,2775.19,Deposit,2024-03-30T18:39:51
577,1492,4630.59,Deposit,2024-09-28T14:54:50
578,1304,2748.81,Deposit,2024-12-03T00:50:19
579,1129,7287.23,Deposit,2023-05-05T16:33:51
580,1356,8819.42,Deposit,2023-05-02T14:57:28
581,1435,-3900.54,Withdrawal,2025-02-12T23:44:57
582,1210,6854.55,Deposit,2023-08-11T05:52:57
583,1266,-4980.93,Withdrawal,2024-12-19T13:14:21
584,1013,5880.46,Transfer,2023-07-15T06:33:14
585,1314,7715.72,Deposit,2024-12-17T13:37:18
586,1347,-9178.24,Withdrawal,2024-07-28T03:32:17
587,1010,4817.55,Deposit,2023-11-21T07:35:30
588,1139,7132.56,Deposit,2023-08-23T01:15:57
589,1056,6651.57,Transfer,2024-08-31T12:53:16
590,1137,-5865.72,Withdrawal,2023-04-21T02:25:22
591,1416,4640.63,Deposit,2023-09-13T17:23:04
592,1375,3234.94,Deposit,2022-06-08T17:23:00
593,1018,7796.18,Transfer,2024-01-06T16:01:15
594,1005,-5853.12,Withdrawal,2024-10-14T05:56:42
595,1285,8991.45,Transfer,2024-11-10T09:16:45
596,1324,1916.81,Deposit,2023-01-15T21:04:23
597,1008,613.36,Transfer,2021-08-19T06:09:27
598,1331,-384.71,Withdrawal,2024-01-01T08:38:40
599,1200,8059.85,Transfer,2024-06-19T10:07:06
600,1234,5255.97,Deposit,2023-12-14T18:43:18
601,1139,-27024.54,Withdrawal,2024-04-30T14:24:20
602,1438,4369.43,Deposit,2025-05-06T01:45:19
603,1424,5354.45,Deposit,2024-09-17T13:18:56
604,1088,-215.23,Withdrawal,2024-07-19T11:18:03
605,1453,7766.65,Deposit,2021-06-12T17:28:56
606,1036,4751.33,Deposit,2023-07-01T04:46:22
607,1195,-1202.42,Withdrawal,2021-03-19T17:27:12
608,1280,-12126.22,Withdrawal,2024-02-11T13:57:48
609,1039,-7101.41,Withdrawal,2023-05-27T07:02:46
610,1241,1579.32,Deposit,2024-06-18T05:07:51
611,1485,-3556.92,Withdrawal,2024-03-17T11:52:13
612,1417,4172.9,Deposit,2023-11-15T14:19:12
613,1169,4520.03,Deposit,2022-02-20T14:11:01
614,1271,6297.67,Deposit,2024-11-07T20:45:02
615,1406,-3776.22,Withdrawal,2024-01-22T21:06:28
616,1451,7661.14,Deposit,2024-10-18T08:19:16
617,1046,7092.55,Transfer,2024-04-24T09:16:36
618,1234,2061.02,Deposit,2022-12-31T09:56:08
619,1496,1052.92,Transfer,2021-11-07T14:18:51
620,1472,3581.11,Deposit,2024-11-30T07:58:41
621,1020,4791.13,Transfer,2025-04-26T03:13:48
622,1179,9400.41,Deposit,2022-08-03T10:45:22
623,1006,-1087.0,Withdrawal,2024-01-19T01:46:34
624,1323,3073.02,Transfer,2024-10-30T10:59:58
625,1488,8008.31,Deposit,2025-04-29T11:47:27
626,1201,8014.95,Deposit,2025-05-03T04:04:45
627,1130,1922.11,Transfer,2024-03-16T18:52:08
628,1471,5065.52,Deposit,2024-10-05T21:59:29
629,1499,7776.4,Transfer,2023-12-20T22:58:04
630,1292,9115.64,Deposit,2023-05-05T18:42:23
631,1298,-2493.24,Withdrawal,2024-07-12T19:25:35
632,1020,-265.05,Withdrawal,2023-02-16T08:12:56
633,1222,317.99,Deposit,2024-05-04T08:35:02
634,1179,-6673.2,Withdrawal,2024-08-27T06:59:02
635,1334,-496.14,Withdrawal,2025-05-06T09:45:49
636,1289,-13104.49,Withdrawal,2024-12-27T11:38:38
637,1118,4764.5,Deposit,2025-05-06T12:46:53
638,1275,-8328.57,Withdrawal,2023-10-14T01:59:06
639,1177,5990.96,Deposit,2025-03-29T14:10:33
640,1214,-7497.6,Withdrawal,2025-04-29T00:35:34
641,1004,3378.32,Transfer,2023-10-10T15:47:01
642,1411,-495.27,Withdrawal,2025-03-09T15:54:53
643,1301,-6147.86,Withdrawal,2024-05-28T11:17:18
644,1492,4906.63,Deposit,2025-05-07T12:20:05
645,1258,-10844.14,Withdrawal,2024-05-29T01:45:44
646,1449,9340.14,Deposit,2024-11-23T03:03:47
647,1429,-8567.23,Withdrawal,2022-12-17T15:40:11
648,1226,9756.87,Deposit,2024-08-14T08:40:34
649,1392,4807.41,Transfer,2024-08-10T05:37:31
650,1012,1140.55,Deposit,2025-04-28T16:02:03
651,1045,1961.11,Transfer,2025-03-18T15:01:15
652,1264,-15047.98,Withdrawal,2025-04-27T08:47:28
653,1056,4310.9,Transfer,2023-07-17T04:22:16
654,1446,8948.51,Deposit,2022-10-01T14:06:25
655,1045,-17318.48,Withdrawal,2025-05-06T18:24:12
656,1423,9270.49,Deposit,2021-08-24T18:28:52
657,1246,5665.7,Transfer,2025-01-25T14:16:49
658,1370,6307.39,Deposit,2023-10-31T01:39:02
659,1385,6692.65,Deposit,2021-09-27T23:39:10
660,1134,3087.27,Deposit,2020-07-27T01:37:15
661,1204,6655.67,Transfer,2022-12-14T07:23:38
662,1072,-3277.34,Withdrawal,2025-04-12T00:25:22
663,1499,832.53,Deposit,2023-05-31T12:08:15
664,1192,3671.44,Deposit,2023-08-31T13:34:17
665,1107,3359.32,Transfer,2022-06-30T00:56:12
666,1321,5098.75,Deposit,2025-05-02T14:09:25
667,1284,2858.08,Deposit,2021-07-07T06:47:43
668,1481,-476.84,Withdrawal,2025-03-31T16:17:10
669,1489,1091.21,Deposit,2025-04-12T20:52:40
670,1332,-5994.31,Withdrawal,2023-01-31T03:19:18
671,1200,7053.36,Deposit,2024-09-06T07:09:01
672,1210,-2640.83,Withdrawal,2023-12-22T15:14:39
673,1215,3515.5,Deposit,2025-03-22T14:24:40
674,1372,1208.9,Deposit,2024-12-11T09:22:25
675,1481,9750.59,Deposit,2021-10-31T11:22:19
676,1321,2035.12,Deposit,2025-04-08T19:21:51
677,1223,-734.1,Withdrawal,2024-11-11T15:07:12
678,1464,6706.73,Transfer,2024-12-24T00:48:33
679,1310,-9760.31,Withdrawal,2023-09-09T19:15:16
680,1075,7660.93,Deposit,2024-05-08T11:07:12
681,1149,2571.47,Transfer,2025-04-20T17:06:31
682,1165,3722.75,Deposit,2024-11-15T06:34:11
683,1190,1615.46,Transfer,2025-02-13T04:59:52
684,1205,-4915.81,Withdrawal,2025-01-25T01:20:04
685,1244,1639.87,Deposit,2024-11-07T18:54:52
686,1232,3230.19,Deposit,2025-05-09T20:20:14
687,1484,6724.31,Transfer,2024-08-02T08:27:58
688,1498,4860.53,Deposit,2025-02-11T05:17:03
689,1005,-27845.23,Withdrawal,2023-10-18T20:34:05
690,1392,5381.96,Transfer,2023-10-08T15:42:42
691,1042,5607.33,Deposit,2023-11-03T04:25:47
692,1480,-25865.76,Withdrawal,2024-04-19T15:14:11
693,1113,3008.4,Transfer,2024-02-17T10:56:41
694,1453,2671.53,Deposit,2021-12-04T11:09:23
695,1035,8720.29,Deposit,2025-02-26T06:38:11
696,1399,-24658.88,Withdrawal,2023-02-02T20:08:22
697,1409,2898.6,Transfer,2023-05-26T00:38:11
698,1146,-9553.67,Withdrawal,2022-11-05T03:36:49
699,1276,2332.03,Transfer,2024-03-20T08:54:40
700,1375,-189.98,Withdrawal,2023-07-04T11:14:19
701,1379,-7952.35,Withdrawal,2024-01-18T14:40:18
702,1371,2790.01,Deposit,2023-10-24T05:41:55
703,1454,3788.13,Transfer,2025-02-14T01:44:10
704,1418,4157.49,Transfer,2023-08-06T20:26:41
705,1051,895.86,Deposit,2023-10-19T03:36:10
706,1046,3249.93,Deposit,2024-11-30T05:05:47
707,1031,-12359.27,Withdrawal,2023-05-15T05:51:41
708,1162,-581.09,Withdrawal,2022-10-26T17:46:03
709,1058,-4410.2,Withdrawal,2024-06-07T01:52:02
710,1363,2963.09,Transfer,2025-03-29T15:09:55
711,1452,1552.51,Deposit,2024-11-26T01:16:20
712,1054,4974.88,Transfer,2025-03-06T10:48:19
713,1072,7762.17,Deposit,2024-10-18T22:57:14
714,1278,6920.59,Deposit,2025-03-23T22:19:32
715,1201,3175.33,Deposit,2025-04-30T06:13:09
716,1105,2697.85,Deposit,2021-08-24T21:40:46
717,1314,-20059.96,Withdrawal,2023-04-02T19:32:06
718,1264,-2959.41,Withdrawal,2025-01-23T06:19:41
719,1404,1866.29,Transfer,2022-08-26T07:50:44
720,1374,1707.52,Transfer,2024-01-18T12:41:45
721,1419,-4626.94,Withdrawal,2023-10-20T08:33:25
722,1078,1934.31,Transfer,2025-03-20T08:25:01
723,1444,-17607.91,Withdrawal,2023-01-02T10:58:34
724,1100,9600.29,Deposit,2022-07-12T08:38:41
725,1336,-3479.09,Withdrawal,2025-02-25T10:17:23
726,1368,-20107.97,Withdrawal,2024-03-23T01:03:25
727,1244,9988.63,Deposit,2024-06-10T13:17:33
728,1172,-4153.55,Withdrawal,2025-05-07T10:38:46
729,1065,-5468.61,Withdrawal,2024-02-16T08:26:07
730,1252,1965.39,Transfer,2025-03-09T15:56:55
731,1187,-561.33,Withdrawal,2024-01-16T01:31:28
732,1096,-5718.66,Withdrawal,2023-10-29T11:24:19
733,1455,2689.1,Deposit,2025-03-01T09:49:08
734,1139,7058.59,Transfer,2025-01-18T08:10:57
735,1292,-4209.02,Withdrawal,2024-05-20T15:58:50
736,1087,9796.3,Deposit,2025-03-20T05:13:27
737,1298,4526.38,Transfer,2023-10-10T04:50:52
738,1365,-39.73,Withdrawal,2025-03-30T15:17:52
739,1410,7933.3,Transfer,2024-11-28T09:27:00
740,1059,3222.29,Transfer,2022-09-23T01:59:25
741,1416,1695.93,Deposit,2024-12-13T07:50:44
742,1445,7544.68,Deposit,2024-08-10T14:06:24
743,1075,9148.1,Deposit,2024-08-23T20:12:37
744,1375,9873.61,Deposit,2024-12-28T08:21:12
745,1473,7456.67,Deposit,2023-08-10T16:27:00
746,1158,9776.44,Deposit,2024-06-10T05:34:17
747,1297,-11758.89,Withdrawal,2025-03-20T07:06:46
748,1031,928.58,Transfer,2023-06-04T22:59:27
749,1168,-14179.11,Withdrawal,2024-12-19T16:36:48
750,1167,-22375.66,Withdrawal,2023-10-30T18:42:35
751,1183,6457.24,Deposit,2024-12-20T09:33:12
752,1083,3193.35,Deposit,2023-05-31T03:05:19
753,1214,7763.43,Deposit,2025-01-22T00:08:24
754,1018,5872.77,Transfer,2024-01-12T15:33:48
755,1491,-6376.33,Withdrawal,2024-05-30T21:19:36
756,1088,3986.46,Deposit,2024-08-25T17:41:51
757,1374,-3240.49,Withdrawal,2024-07-11T16:32:00
758,1410,-3757.45,Withdrawal,2023-03-08T18:15:42
759,1429,9969.92,Transfer,2022-05-09T14:24:49
760,1161,1966.1,Transfer,2025-01-17T05:11:47
761,1432,7711.79,Deposit,2025-01-18T16:43:55
762,1266,-5247.35,Withdrawal,2024-07-29T21:31:23
763,1335,-2845.53,Withdrawal,2024-09-25T07:21:15
764,1391,5417.82,Deposit,2024-08-30T22:34:51
765,1055,-1936.65,Withdrawal,2024-05-26T17:42:11
766,1347,-656.01,Withdrawal,2025-02-18T19:15:26
767,1245,9931.32,Transfer,2023-04-01T13:07:17
768,1488,7278.26,Deposit,2025-01-28T13:26:00
769,1423,5845.22,Transfer,2023-03-12T14:05:21
770,1414,217.08,Deposit,2022-02-03T06:00:20
771,1429,2910.37,Transfer,2022-09-09T08:02:08
772,1029,9233.4,Deposit,2024-10-16T06:03:04
773,1140,-10563.71,Withdrawal,2025-01-02T15:06:48
774,1322,4095.85,Transfer,2022-07-09T06:37:34
775,1357,-8083.08,Withdrawal,2024-10-18T18:53:14
776,1137,-43762.49,Withdrawal,2024-06-16T14:13:44
777,1421,6341.97,Deposit,2025-03-18T23:56:45
778,1066,-9891.52,Withdrawal,2023-09-10T05:16:18
779,1164,768.81,Deposit,2024-11-18T21:41:49
780,1019,-16434.92,Withdrawal,2024-12-23T02:37:24
781,1252,-5383.74,Withdrawal,2024-02-21T18:23:56
782,1422,5053.35,Transfer,2022-07-18T07:07:20
783,1465,-3243.62,Withdrawal,2024-08-29T16:13:10
784,1373,8436.74,Transfer,2025-03-26T20:58:32
785,1272,8101.28,Deposit,2023-11-23T06:15:09
786,1013,1985.97,Deposit,2024-04-25T16:09:40
787,1408,1796.61,Deposit,2025-03-15T05:57:00
788,1363,256.92,Deposit,2025-03-08T06:34:47
789,1409,1712.01,Deposit,2023-06-16T07:23:57
790,1460,7591.82,Deposit,2025-02-04T20:03:59
791,1087,6680.13,Deposit,2024-05-26T22:38:39
792,1091,-3051.36,Withdrawal,2025-02-08T16:40:55
793,1187,-609.25,Withdrawal,2024-08-23T09:49:33
794,1382,9927.43,Transfer,2022-02-22T02:02:17
795,1169,-7765.21,Withdrawal,2022-12-27T22:10:00
796,1459,-16617.55,Withdrawal,2024-05-20T03:20:18
797,1262,3353.73,Deposit,2025-01-06T12:06:32
798,1442,-467.9,Withdrawal,2023-02-06T20:09:50
799,1347,-7034.24,Withdrawal,2025-03-19T08:03:49
800,1258,-15834.05,Withdrawal,2024-01-08T08:44:44
801,1429,6629.42,Deposit,2023-04-30T15:38:45
802,1271,7984.99,Deposit,2024-12-02T21:22:54
803,1297,-5688.19,Withdrawal,2025-02-10T05:34:13
804,1188,3593.75,Deposit,2023-06-11T00:21:36
805,1149,-10308.42,Withdrawal,2024-04-05T18:54:38
806,1392,-3196.08,Withdrawal,2023-03-23T23:38:12
807,1154,-165.57,Withdrawal,2025-01-26T13:12:59
808,1027,5807.92,Transfer,2025-01-28T12:48:31
809,1087,3946.44,Transfer,2023-05-15T12:27:28
810,1212,145.02,Deposit,2025-01-31T02:47:09
811,1389,1275.17,Transfer,2024-03-08T20:36:00
812,1182,4663.22,Deposit,2023-09-05T01:38:40
813,1480,6425.86,Deposit,2021-02-06T14:38:22
814,1340,8791.67,Deposit,2024-11-19T23:15:11
815,1201,-11369.59,Withdrawal,2025-05-05T13:48:05
816,1480,3917.3,Deposit,2021-04-24T10:44:33
817,1301,297.77,Deposit,2023-06-20T17:19:20
818,1054,2626.21,Deposit,2025-01-09T08:13:27
819,1058,7332.5,Deposit,2024-09-06T08:02:12
820,1181,6392.46,Transfer,2021-08-30T16:38:25
821,1037,1177.2,Deposit,2025-04-07T00:48:17
822,1062,5969.95,Deposit,2022-07-15T23:46:52
823,1214,8598.25,Deposit,2024-04-20T05:47:28
824,1092,-3752.76,Withdrawal,2025-04-12T17:17:23
825,1225,3164.85,Transfer,2023-11-02T22:49:28
826,1130,-18581.85,Withdrawal,2024-03-22T15:08:30
827,1372,6904.3,Deposit,2025-05-06T21:51:53
828,1433,-18121.08,Withdrawal,2025-03-02T21:40:03
829,1355,2227.08,Transfer,2024-04-16T18:47:37
830,1132,9087.78,Deposit,2024-07-09T01:58:02
831,1175,-27898.8,Withdrawal,2023-05-28T17:10:48
832,1286,3387.83,Deposit,2025-04-15T13:16:56
833,1068,3505.91,Transfer,2023-02-20T23:01:18
834,1191,8516.05,Deposit,2022-02-17T12:40:38
835,1177,-9749.93,Withdrawal,2025-04-03T15:00:42
836,1127,4783.85,Deposit,2023-01-26T01:06:24
837,1128,5601.61,Deposit,2023-03-25T13:46:04
838,1224,2428.77,Deposit,2024-11-02T15:15:35
839,1208,8918.5,Transfer,2024-07-28T12:30:24
840,1103,-15783.57,Withdrawal,2025-01-19T20:48:27
841,1339,-14408.22,Withdrawal,2025-04-12T22:12:09
842,1245,6504.68,Transfer,2023-07-25T05:33:56
843,1013,211.35,Deposit,2023-12-15T18:02:18
844,1070,-22176.85,Withdrawal,2024-10-31T23:55:24
845,1311,-14707.53,Withdrawal,2024-03-23T23:51:47
846,1463,-24306.0,Withdrawal,2025-04-13T21:36:43
847,1122,3781.65,Transfer,2023-10-25T03:19:12
848,1342,-3422.47,Withdrawal,2023-10-01T21:28:42
849,1308,-1126.75,Withdrawal,2024-10-19T16:40:26
850,1406,-2089.72,Withdrawal,2022-10-30T00:46:22
851,1186,-13986.52,Withdrawal,2024-11-21T22:34:46
852,1270,8380.75,Deposit,2025-05-04T20:57:54
853,1200,7360.52,Deposit,2024-11-08T18:01:55
854,1256,-1082.59,Withdrawal,2024-05-20T05:45:05
855,1397,-295.15,Withdrawal,2024-08-25T04:18:24
856,1362,9421.37,Transfer,2024-05-23T18:07:03
857,1335,4258.05,Deposit,2024-08-07T09:13:09
858,1018,-702.61,Withdrawal,2024-06-18T13:46:02
859,1017,128.17,Transfer,2024-02-29T13:49:48
860,1139,5823.56,Deposit,2025-02-02T18:21:59
861,1105,2398.01,Transfer,2025-01-13T12:52:41
862,1072,7442.49,Deposit,2025-04-12T08:02:41
863,1006,4983.53,Deposit,2024-10-09T20:32:16
864,1376,-8285.32,Withdrawal,2023-08-13T05:08:58
865,1430,5487.91,Transfer,2024-06-03T04:07:27
866,1167,7294.25,Deposit,2023-08-02T05:33:25
867,1204,7584.45,Transfer,2025-03-07T04:03:31
868,1242,-7559.88,Withdrawal,2022-04-04T04:04:55
869,1096,6874.47,Deposit,2024-02-29T15:11:23
870,1367,4292.14,Transfer,2024-07-27T13:05:23
871,1222,-3455.0,Withdrawal,2024-10-23T07:25:05
872,1002,4821.89,Deposit,2022-11-11T21:27:47
873,1333,1409.23,Transfer,2022-01-19T21:33:13
874,1296,-25779.98,Withdrawal,2024-10-07T23:04:46
875,1373,4074.51,Transfer,2025-02-16T20:10:33
876,1127,5694.5,Transfer,2023-05-16T22:17:54
877,1233,5239.6,Transfer,2023-12-23T12:49:48
878,1444,-5862.25,Withdrawal,2022-11-01T13:59:36
879,1327,2401.08,Deposit,2023-09-17T13:56:10
880,1489,1987.03,Deposit,2024-12-24T02:20:39
881,1433,-6755.56,Withdrawal,2025-01-24T03:14:53
882,1311,5752.0,Deposit,2024-03-03T05:06:50
883,1005,-15495.74,Withdrawal,2024-11-19T07:57:27
884,1149,-1048.18,Withdrawal,2024-07-17T02:44:48
885,1135,-39964.11,Withdrawal,2023-12-28T07:05:48
886,1421,8437.47,Deposit,2024-12-26T16:31:10
887,1311,-34317.8,Withdrawal,2023-03-18T20:49:12
888,1139,6510.05,Transfer,2024-04-07T09:11:30
889,1363,9362.48,Transfer,2025-02-19T23:46:50
890,1052,-689.33,Withdrawal,2024-11-23T09:24:47
891,1039,3992.65,Deposit,2024-12-20T03:38:55
892,1260,8925.27,Deposit,2023-11-18T00:02:53
893,1477,6222.25,Deposit,2024-04-30T17:26:10
894,1416,8282.16,Transfer,2024-12-30T16:30:42
895,1370,-3404.75,Withdrawal,2024-05-10T21:22:20
896,1196,387.41,Transfer,2025-05-06T05:16:59
897,1099,7634.46,Deposit,2024-08-17T04:52:35
898,1434,7109.13,Transfer,2024-11-03T00:20:43
899,1219,5176.53,Deposit,2023-05-27T19:10:55
900,1034,5999.32,Deposit,2022-08-23T10:10:36
901,1166,3717.44,Deposit,2024-07-11T06:50:40
902,1377,1093.83,Deposit,2024-04-30T21:48:59
903,1149,-11054.59,Withdrawal,2024-06-16T18:53:22
904,1161,-4120.84,Withdrawal,2022-12-17T04:10:18
905,1193,-6968.96,Withdrawal,2024-12-30T16:58:14
906,1152,-3787.67,Withdrawal,2024-06-12T06:13:58
907,1268,635.75,Transfer,2024-12-31T20:24:31
908,1250,8414.47,Transfer,2025-05-10T06:05:31
909,1173,4012.32,Deposit,2023-10-08T14:53:36
910,1344,1902.64,Deposit,2024-06-10T10:22:48
911,1365,-18871.2,Withdrawal,2025-02-14T17:54:07
912,1469,-1716.53,Withdrawal,2023-07-25T11:40:01
913,1118,1065.65,Deposit,2020-12-12T09:10:14
914,1456,2977.6,Transfer,2024-02-11T16:33:30
915,1023,2904.01,Deposit,2023-03-13T08:02:41
916,1035,-8621.49,Withdrawal,2025-02-07T02:29:00
917,1154,9462.05,Transfer,2025-02-27T14:01:23
918,1172,-608.7,Withdrawal,2025-05-01T22:08:25
919,1497,307.34,Transfer,2023-02-01T11:35:28
920,1477,2991.29,Deposit,2024-05-03T21:15:18
921,1238,-33972.74,Withdrawal,2025-04-18T02:02:40
922,1170,-4316.95,Withdrawal,2022-12-11T12:56:49
923,1231,2963.24,Deposit,2025-04-21T12:16:26
924,1025,-3815.7,Withdrawal,2024-04-24T21:03:18
925,1145,7540.7,Transfer,2025-04-05T13:11:07
926,1483,-9683.2,Withdrawal,2024-10-30T07:30:29
927,1225,3412.36,Transfer,2025-02-19T23:28:19
928,1185,6615.12,Deposit,2023-10-02T19:41:02
929,1305,-16398.6,Withdrawal,2024-01-05T09:48:04
930,1293,-9009.96,Withdrawal,2023-08-11T02:47:53
931,1427,6647.55,Transfer,2025-03-11T15:01:04
932,1454,710.51,Transfer,2024-10-08T05:06:11
933,1318,-1058.86,Withdrawal,2024-07-06T12:50:20
934,1203,4679.05,Transfer,2024-08-18T22:48:34
935,1047,-396.26,Withdrawal,2021-04-24T10:39:47
936,1278,9569.16,Transfer,2025-04-22T03:08:57
937,1333,2877.8,Deposit,2023-08-27T15:05:25
938,1267,-1781.36,Withdrawal,2023-04-29T06:44:10
939,1051,-15774.35,Withdrawal,2025-05-09T15:31:15
940,1394,2355.34,Deposit,2025-01-05T03:46:23
941,1315,3206.55,Transfer,2023-03-29T16:50:09
942,1005,-7194.95,Withdrawal,2025-02-10T07:05:28
943,1092,-6741.59,Withdrawal,2025-04-25T13:31:06
944,1430,9235.65,Deposit,2025-04-19T02:56:48
945,1415,3750.56,Deposit,2025-02-05T23:42:08
946,1459,7424.11,Transfer,2024-09-27T00:03:25
